cod,diga,data,volume
dig-12,Leone,2011-10-01,3.12
dig-13,Nicoletti,2011-10-01,13.41
dig-14,Ogliastro (Don Sturzo),2011-10-01,55.00
dig-15,Olivo,2011-10-01,2.79
dig-17,Piana Degli Albanesi,2011-10-01,12.26
dig-18,Poma,2011-10-01,43.89
dig-19,Pozzillo,2011-10-01,9.24
dig-20,Prizzi,2011-10-01,5.89
dig-22,Rosamarina,2011-10-01,72.88
dig-23,Rubino,2011-10-01,7.54
dig-24,San Giovanni,2011-10-01,12.12
dig-25,Santa Rosalia,2011-10-01,16.99
dig-26,Scanzano,2011-10-01,4.20
dig-28,Trinità,2011-10-01,7.68
dig-01,Àncipa,2011-09-01,12.35
dig-02,Arancio,2011-09-01,26.45
dig-03,Castello,2011-09-01,11.64
dig-04,Cimia,2011-09-01,7.28
dig-05,Comunelli,2011-09-01,5.14
dig-06,Disueri,2011-09-01,1.19
dig-07,Fanaco,2011-09-01,14.87
dig-09,Garcia (M. Francese),2011-09-01,42.50
dig-10,Gorgo Lago,2011-09-01,0.77
dig-12,Leone,2011-09-01,3.15
dig-13,Nicoletti,2011-09-01,13.73
dig-14,Ogliastro (Don Sturzo),2011-09-01,64.68
dig-15,Olivo,2011-09-01,2.91
dig-17,Piana Degli Albanesi,2011-09-01,14.22
dig-18,Poma,2011-09-01,47.24
dig-19,Pozzillo,2011-09-01,27.46
dig-20,Prizzi,2011-09-01,6.76
dig-22,Rosamarina,2011-09-01,77.49
dig-23,Rubino,2011-09-01,7.75
dig-24,San Giovanni,2011-09-01,12.51
dig-25,Santa Rosalia,2011-09-01,18.16
dig-26,Scanzano,2011-09-01,4.97
dig-28,Trinità,2011-09-01,8.05
dig-01,Àncipa,2011-08-01,14.70
dig-02,Arancio,2011-08-01,27.22
dig-03,Castello,2011-08-01,14.86
dig-04,Cimia,2011-08-01,8.88
dig-05,Comunelli,2011-08-01,5.53
dig-06,Disueri,2011-08-01,2.16
dig-07,Fanaco,2011-08-01,16.51
dig-09,Garcia (M. Francese),2011-08-01,50.72
dig-10,Gorgo Lago,2011-08-01,0.96
dig-12,Leone,2011-08-01,3.23
dig-13,Nicoletti,2011-08-01,14.16
dig-14,Ogliastro (Don Sturzo),2011-08-01,75.15
dig-15,Olivo,2011-08-01,3.87
dig-17,Piana Degli Albanesi,2011-08-01,16.16
dig-18,Poma,2011-08-01,52.58
dig-19,Pozzillo,2011-08-01,52.72
dig-20,Prizzi,2011-08-01,7.92
dig-22,Rosamarina,2011-08-01,83.75
dig-23,Rubino,2011-08-01,8.58
dig-24,San Giovanni,2011-08-01,13.65
dig-25,Santa Rosalia,2011-08-01,19.35
dig-26,Scanzano,2011-08-01,5.87
dig-28,Trinità,2011-08-01,9.38
dig-01,Àncipa,2011-07-01,17.00
dig-02,Arancio,2011-07-01,28.03
dig-03,Castello,2011-07-01,18.56
dig-04,Cimia,2011-07-01,9.36
dig-05,Comunelli,2011-07-01,5.93
dig-06,Disueri,2011-07-01,3.07
dig-07,Fanaco,2011-07-01,18.15
dig-09,Garcia (M. Francese),2011-07-01,58.59
dig-10,Gorgo Lago,2011-07-01,1.16
dig-12,Leone,2011-07-01,3.31
dig-13,Nicoletti,2011-07-01,14.72
dig-14,Ogliastro (Don Sturzo),2011-07-01,85.19
dig-15,Olivo,2011-07-01,4.93
dig-17,Piana Degli Albanesi,2011-07-01,18.73
dig-18,Poma,2011-07-01,59.00
dig-19,Pozzillo,2011-07-01,78.72
dig-20,Prizzi,2011-07-01,8.24
dig-22,Rosamarina,2011-07-01,89.57
dig-23,Rubino,2011-07-01,10.59
dig-24,San Giovanni,2011-07-01,15.16
dig-25,Santa Rosalia,2011-07-01,19.99
dig-26,Scanzano,2011-07-01,6.64
dig-28,Trinità,2011-07-01,13.12
dig-01,Àncipa,2011-06-01,18.54
dig-02,Arancio,2011-06-01,27.37
dig-03,Castello,2011-06-01,20.56
dig-04,Cimia,2011-06-01,9.57
dig-05,Comunelli,2011-06-01,6.19
dig-06,Disueri,2011-06-01,3.04
dig-07,Fanaco,2011-06-01,18.83
dig-09,Garcia (M. Francese),2011-06-01,62.42
dig-10,Gorgo Lago,2011-06-01,1.30
dig-12,Leone,2011-06-01,3.41
dig-13,Nicoletti,2011-06-01,15.10
dig-14,Ogliastro (Don Sturzo),2011-06-01,88.31
dig-15,Olivo,2011-06-01,5.44
dig-17,Piana Degli Albanesi,2011-06-01,20.62
dig-18,Poma,2011-06-01,72.56
dig-19,Pozzillo,2011-06-01,85.42
dig-20,Prizzi,2011-06-01,8.28
dig-22,Rosamarina,2011-06-01,93.58
dig-23,Rubino,2011-06-01,11.15
dig-24,San Giovanni,2011-06-01,15.74
dig-25,Santa Rosalia,2011-06-01,20.05
dig-26,Scanzano,2011-06-01,7.65
dig-28,Trinità,2011-06-01,13.12
dig-01,Àncipa,2011-05-01,17.85
dig-02,Arancio,2011-05-01,27.70
dig-03,Castello,2011-05-01,20.89
dig-04,Cimia,2011-05-01,9.64
dig-05,Comunelli,2011-05-01,6.20
dig-06,Disueri,2011-05-01,2.84
dig-07,Fanaco,2011-05-01,19.16
dig-09,Garcia (M. Francese),2011-05-01,62.56
dig-10,Gorgo Lago,2011-05-01,1.30
dig-12,Leone,2011-05-01,3.47
dig-13,Nicoletti,2011-05-01,15.16
dig-14,Ogliastro (Don Sturzo),2011-05-01,87.13
dig-15,Olivo,2011-05-01,5.74
dig-17,Piana Degli Albanesi,2011-05-01,21.38
dig-18,Poma,2011-05-01,62.29
dig-19,Pozzillo,2011-05-01,83.16
dig-20,Prizzi,2011-05-01,8.35
dig-22,Rosamarina,2011-05-01,96.13
dig-23,Rubino,2011-05-01,11.26
dig-24,San Giovanni,2011-05-01,15.62
dig-25,Santa Rosalia,2011-05-01,20.11
dig-26,Scanzano,2011-05-01,8.07
dig-28,Trinità,2011-05-01,12.64
dig-01,Àncipa,2011-04-01,15.39
dig-02,Arancio,2011-04-01,27.04
dig-03,Castello,2011-04-01,20.96
dig-04,Cimia,2011-04-01,9.64
dig-05,Comunelli,2011-04-01,6.17
dig-06,Disueri,2011-04-01,3.65
dig-07,Fanaco,2011-04-01,19.29
dig-09,Garcia (M. Francese),2011-04-01,63.57
dig-10,Gorgo Lago,2011-04-01,0.87
dig-12,Leone,2011-04-01,3.71
dig-13,Nicoletti,2011-04-01,15.27
dig-14,Ogliastro (Don Sturzo),2011-04-01,85.47
dig-15,Olivo,2011-04-01,5.77
dig-17,Piana Degli Albanesi,2011-04-01,22.64
dig-18,Poma,2011-04-01,63.48
dig-19,Pozzillo,2011-04-01,77.93
dig-20,Prizzi,2011-04-01,8.06
dig-22,Rosamarina,2011-04-01,97.71
dig-23,Rubino,2011-04-01,11.45
dig-24,San Giovanni,2011-04-01,15.94
dig-25,Santa Rosalia,2011-04-01,20.07
dig-26,Scanzano,2011-04-01,8.54
dig-28,Trinità,2011-04-01,11.69
dig-01,Àncipa,2011-03-01,15.78
dig-02,Arancio,2011-03-01,28.12
dig-03,Castello,2011-03-01,19.06
dig-04,Cimia,2011-03-01,8.33
dig-05,Comunelli,2011-03-01,6.11
dig-06,Disueri,2011-03-01,3.03
dig-07,Fanaco,2011-03-01,16.00
dig-09,Garcia (M. Francese),2011-03-01,59.53
dig-10,Gorgo Lago,2011-03-01,0.56
dig-12,Leone,2011-03-01,3.94
dig-13,Nicoletti,2011-03-01,14.16
dig-14,Ogliastro (Don Sturzo),2011-03-01,80.60
dig-15,Olivo,2011-03-01,5.58
dig-17,Piana Degli Albanesi,2011-03-01,22.05
dig-18,Poma,2011-03-01,58.36
dig-19,Pozzillo,2011-03-01,54.29
dig-20,Prizzi,2011-03-01,7.49
dig-22,Rosamarina,2011-03-01,87.07
dig-23,Rubino,2011-03-01,11.52
dig-24,San Giovanni,2011-03-01,15.88
dig-25,Santa Rosalia,2011-03-01,20.55
dig-26,Scanzano,2011-03-01,8.03
dig-28,Trinità,2011-03-01,15.35
dig-01,Àncipa,2011-02-01,3.45
dig-02,Arancio,2011-02-01,25.78
dig-30,Biviere,2011-02-01,3.73
dig-03,Castello,2011-02-01,14.61
dig-04,Cimia,2011-02-01,6.48
dig-05,Comunelli,2011-02-01,5.43
dig-06,Disueri,2011-02-01,1.31
dig-07,Fanaco,2011-02-01,12.07
dig-09,Garcia (M. Francese),2011-02-01,49.60
dig-10,Gorgo Lago,2011-02-01,0.89
dig-12,Leone,2011-02-01,3.57
dig-13,Nicoletti,2011-02-01,14.24
dig-14,Ogliastro (Don Sturzo),2011-02-01,73.06
dig-15,Olivo,2011-02-01,5.14
dig-17,Piana Degli Albanesi,2011-02-01,18.89
dig-18,Poma,2011-02-01,49.71
dig-19,Pozzillo,2011-02-01,20.55
dig-20,Prizzi,2011-02-01,5.90
dig-22,Rosamarina,2011-02-01,75.55
dig-23,Rubino,2011-02-01,8.65
dig-24,San Giovanni,2011-02-01,13.63
dig-25,Santa Rosalia,2011-02-01,20.11
dig-26,Scanzano,2011-02-01,3.47
dig-28,Trinità,2011-02-01,10.01
dig-01,Àncipa,2011-01-01,3.31
dig-02,Arancio,2011-01-01,25.05
dig-30,Biviere,2011-01-01,3.00
dig-03,Castello,2011-01-01,13.52
dig-04,Cimia,2011-01-01,5.83
dig-05,Comunelli,2011-01-01,5.20
dig-06,Disueri,2011-01-01,1.25
dig-07,Fanaco,2011-01-01,12.23
dig-09,Garcia (M. Francese),2011-01-01,47.97
dig-10,Gorgo Lago,2011-01-01,0.89
dig-12,Leone,2011-01-01,3.44
dig-13,Nicoletti,2011-01-01,13.80
dig-14,Ogliastro (Don Sturzo),2011-01-01,72.80
dig-15,Olivo,2011-01-01,5.17
dig-17,Piana Degli Albanesi,2011-01-01,18.66
dig-18,Poma,2011-01-01,49.20
dig-19,Pozzillo,2011-01-01,18.26
dig-20,Prizzi,2011-01-01,5.61
dig-22,Rosamarina,2011-01-01,76.36
dig-23,Rubino,2011-01-01,7.72
dig-24,San Giovanni,2011-01-01,13.15
dig-25,Santa Rosalia,2011-01-01,19.70
dig-26,Scanzano,2011-01-01,3.12
dig-28,Trinità,2011-01-01,9.04
dig-01,Àncipa,2010-12-01,2.43
dig-02,Arancio,2010-12-01,24.68
dig-03,Castello,2010-12-01,13.07
dig-04,Cimia,2010-12-01,5.21
dig-05,Comunelli,2010-12-01,5.49
dig-06,Disueri,2010-12-01,2.35
dig-07,Fanaco,2010-12-01,12.54
dig-09,Garcia (M. Francese),2010-12-01,47.87
dig-10,Gorgo Lago,2010-12-01,0.92
dig-12,Leone,2010-12-01,3.51
dig-13,Nicoletti,2010-12-01,13.89
dig-14,Ogliastro (Don Sturzo),2010-12-01,73.98
dig-15,Olivo,2010-12-01,5.19
dig-17,Piana Degli Albanesi,2010-12-01,18.78
dig-18,Poma,2010-12-01,49.49
dig-19,Pozzillo,2010-12-01,15.84
dig-20,Prizzi,2010-12-01,5.58
dig-22,Rosamarina,2010-12-01,78.48
dig-23,Rubino,2010-12-01,7.68
dig-24,San Giovanni,2010-12-01,13.00
dig-25,Santa Rosalia,2010-12-01,19.15
dig-26,Scanzano,2010-12-01,3.47
dig-28,Trinità,2010-12-01,9.57
dig-01,Àncipa,2010-11-01,2.68
dig-02,Arancio,2010-11-01,24.43
dig-03,Castello,2010-11-01,12.29
dig-04,Cimia,2010-11-01,5.21
dig-05,Comunelli,2010-11-01,5.42
dig-06,Disueri,2010-11-01,1.97
dig-07,Fanaco,2010-11-01,12.26
dig-09,Garcia (M. Francese),2010-11-01,47.29
dig-10,Gorgo Lago,2010-11-01,0.93
dig-12,Leone,2010-11-01,3.60
dig-13,Nicoletti,2010-11-01,14.00
dig-14,Ogliastro (Don Sturzo),2010-11-01,74.08
dig-15,Olivo,2010-11-01,5.19
dig-17,Piana Degli Albanesi,2010-11-01,17.91
dig-18,Poma,2010-11-01,49.54
dig-19,Pozzillo,2010-11-01,14.77
dig-20,Prizzi,2010-11-01,5.42
dig-22,Rosamarina,2010-11-01,80.39
dig-23,Rubino,2010-11-01,7.62
dig-24,San Giovanni,2010-11-01,12.75
dig-25,Santa Rosalia,2010-11-01,17.02
dig-26,Scanzano,2010-11-01,3.91
dig-28,Trinità,2010-11-01,8.89
dig-01,Àncipa,2010-10-01,1.42
dig-02,Arancio,2010-10-01,24.01
dig-03,Castello,2010-10-01,11.48
dig-04,Cimia,2010-10-01,5.48
dig-05,Comunelli,2010-10-01,5.20
dig-06,Disueri,2010-10-01,0.83
dig-07,Fanaco,2010-10-01,12.95
dig-09,Garcia (M. Francese),2010-10-01,46.92
dig-10,Gorgo Lago,2010-10-01,0.96
dig-12,Leone,2010-10-01,3.69
dig-13,Nicoletti,2010-10-01,14.05
dig-14,Ogliastro (Don Sturzo),2010-10-01,74.74
dig-15,Olivo,2010-10-01,5.39
dig-17,Piana Degli Albanesi,2010-10-01,17.47
dig-18,Poma,2010-10-01,49.13
dig-19,Pozzillo,2010-10-01,13.58
dig-20,Prizzi,2010-10-01,6.08
dig-22,Rosamarina,2010-10-01,82.88
dig-23,Rubino,2010-10-01,7.57
dig-24,San Giovanni,2010-10-01,12.40
dig-25,Santa Rosalia,2010-10-01,16.29
dig-26,Scanzano,2010-10-01,4.22
dig-28,Trinità,2010-10-01,8.63
dig-01,Àncipa,2010-09-01,2.51
dig-02,Arancio,2010-09-01,21.77
dig-03,Castello,2010-09-01,12.60
dig-04,Cimia,2010-09-01,6.51
dig-05,Comunelli,2010-09-01,4.74
dig-06,Disueri,2010-09-01,0.00
dig-07,Fanaco,2010-09-01,14.27
dig-09,Garcia (M. Francese),2010-09-01,49.38
dig-10,Gorgo Lago,2010-09-01,0.96
dig-12,Leone,2010-09-01,3.85
dig-13,Nicoletti,2010-09-01,14.34
dig-14,Ogliastro (Don Sturzo),2010-09-01,83.80
dig-15,Olivo,2010-09-01,5.89
dig-17,Piana Degli Albanesi,2010-09-01,17.86
dig-18,Poma,2010-09-01,51.64
dig-19,Pozzillo,2010-09-01,30.09
dig-20,Prizzi,2010-09-01,7.46
dig-22,Rosamarina,2010-09-01,86.32
dig-23,Rubino,2010-09-01,7.59
dig-24,San Giovanni,2010-09-01,12.60
dig-25,Santa Rosalia,2010-09-01,17.19
dig-26,Scanzano,2010-09-01,4.58
dig-28,Trinità,2010-09-01,7.64
dig-01,Àncipa,2010-08-01,4.21
dig-02,Arancio,2010-08-01,25.99
dig-03,Castello,2010-08-01,15.23
dig-04,Cimia,2010-08-01,8.46
dig-05,Comunelli,2010-08-01,5.36
dig-06,Disueri,2010-08-01,7.07
dig-07,Fanaco,2010-08-01,16.00
dig-09,Garcia (M. Francese),2010-08-01,56.02
dig-10,Gorgo Lago,2010-08-01,0.99
dig-12,Leone,2010-08-01,4.00
dig-13,Nicoletti,2010-08-01,14.84
dig-14,Ogliastro (Don Sturzo),2010-08-01,94.57
dig-15,Olivo,2010-08-01,6.74
dig-17,Piana Degli Albanesi,2010-08-01,19.49
dig-18,Poma,2010-08-01,57.80
dig-19,Pozzillo,2010-08-01,55.50
dig-20,Prizzi,2010-08-01,7.81
dig-22,Rosamarina,2010-08-01,91.99
dig-23,Rubino,2010-08-01,8.59
dig-24,San Giovanni,2010-08-01,13.58
dig-25,Santa Rosalia,2010-08-01,18.45
dig-26,Scanzano,2010-08-01,5.09
dig-28,Trinità,2010-08-01,9.93
dig-01,Àncipa,2010-07-01,6.03
dig-02,Arancio,2010-07-01,27.22
dig-03,Castello,2010-07-01,18.69
dig-04,Cimia,2010-07-01,9.16
dig-05,Comunelli,2010-07-01,5.71
dig-06,Disueri,2010-07-01,8.39
dig-07,Fanaco,2010-07-01,17.51
dig-09,Garcia (M. Francese),2010-07-01,62.47
dig-10,Gorgo Lago,2010-07-01,1.48
dig-12,Leone,2010-07-01,4.12
dig-13,Nicoletti,2010-07-01,15.34
dig-14,Ogliastro (Don Sturzo),2010-07-01,104.47
dig-15,Olivo,2010-07-01,7.58
dig-17,Piana Degli Albanesi,2010-07-01,21.68
dig-18,Poma,2010-07-01,63.48
dig-19,Pozzillo,2010-07-01,79.32
dig-20,Prizzi,2010-07-01,8.10
dig-22,Rosamarina,2010-07-01,96.46
dig-23,Rubino,2010-07-01,10.41
dig-24,San Giovanni,2010-07-01,15.00
dig-25,Santa Rosalia,2010-07-01,19.73
dig-26,Scanzano,2010-07-01,5.62
dig-28,Trinità,2010-07-01,12.96
dig-01,Àncipa,2010-06-01,7.58
dig-02,Arancio,2010-06-01,27.97
dig-03,Castello,2010-06-01,20.86
dig-04,Cimia,2010-06-01,9.53
dig-05,Comunelli,2010-06-01,5.93
dig-06,Disueri,2010-06-01,8.59
dig-07,Fanaco,2010-06-01,18.61
dig-09,Garcia (M. Francese),2010-06-01,64.35
dig-10,Gorgo Lago,2010-06-01,0.95
dig-12,Leone,2010-06-01,4.19
dig-13,Nicoletti,2010-06-01,15.80
dig-14,Ogliastro (Don Sturzo),2010-06-01,107.16
dig-15,Olivo,2010-06-01,8.16
dig-17,Piana Degli Albanesi,2010-06-01,23.69
dig-18,Poma,2010-06-01,66.02
dig-19,Pozzillo,2010-06-01,87.83
dig-20,Prizzi,2010-06-01,8.32
dig-22,Rosamarina,2010-06-01,99.76
dig-23,Rubino,2010-06-01,11.01
dig-24,San Giovanni,2010-06-01,15.74
dig-25,Santa Rosalia,2010-06-01,19.91
dig-26,Scanzano,2010-06-01,6.26
dig-28,Trinità,2010-06-01,12.85
dig-01,Àncipa,2010-05-01,9.03
dig-02,Arancio,2010-05-01,28.30
dig-03,Castello,2010-05-01,20.96
dig-04,Cimia,2010-05-01,9.64
dig-05,Comunelli,2010-05-01,5.94
dig-06,Disueri,2010-05-01,8.85
dig-07,Fanaco,2010-05-01,19.18
dig-09,Garcia (M. Francese),2010-05-01,63.57
dig-10,Gorgo Lago,2010-05-01,0.75
dig-12,Leone,2010-05-01,4.19
dig-13,Nicoletti,2010-05-01,16.09
dig-14,Ogliastro (Don Sturzo),2010-05-01,108.47
dig-15,Olivo,2010-05-01,8.53
dig-17,Piana Degli Albanesi,2010-05-01,24.74
dig-18,Poma,2010-05-01,68.18
dig-19,Pozzillo,2010-05-01,87.91
dig-20,Prizzi,2010-05-01,8.36
dig-22,Rosamarina,2010-05-01,101.72
dig-23,Rubino,2010-05-01,11.28
dig-24,San Giovanni,2010-05-01,15.88
dig-25,Santa Rosalia,2010-05-01,20.03
dig-26,Scanzano,2010-05-01,7.14
dig-28,Trinità,2010-05-01,12.28
dig-01,Àncipa,2010-04-01,9.19
dig-02,Arancio,2010-04-01,27.34
dig-03,Castello,2010-04-01,20.99
dig-04,Cimia,2010-04-01,9.81
dig-05,Comunelli,2010-04-01,5.87
dig-06,Disueri,2010-04-01,8.38
dig-07,Fanaco,2010-04-01,19.28
dig-09,Garcia (M. Francese),2010-04-01,63.57
dig-10,Gorgo Lago,2010-04-01,0.79
dig-12,Leone,2010-04-01,4.19
dig-13,Nicoletti,2010-04-01,16.18
dig-14,Ogliastro (Don Sturzo),2010-04-01,109.51
dig-15,Olivo,2010-04-01,8.56
dig-17,Piana Degli Albanesi,2010-04-01,24.94
dig-18,Poma,2010-04-01,68.87
dig-19,Pozzillo,2010-04-01,103.22
dig-20,Prizzi,2010-04-01,8.36
dig-22,Rosamarina,2010-04-01,101.95
dig-23,Rubino,2010-04-01,11.41
dig-24,San Giovanni,2010-04-01,15.90
dig-25,Santa Rosalia,2010-04-01,20.07
dig-26,Scanzano,2010-04-01,8.25
dig-28,Trinità,2010-04-01,10.73
dig-01,Àncipa,2010-03-01,8.94
dig-02,Arancio,2010-03-01,25.70
dig-03,Castello,2010-03-01,21.00
dig-04,Cimia,2010-03-01,7.46
dig-05,Comunelli,2010-03-01,1.35
dig-06,Disueri,2010-03-01,3.28
dig-07,Fanaco,2010-03-01,19.28
dig-09,Garcia (M. Francese),2010-03-01,61.92
dig-10,Gorgo Lago,2010-03-01,0.79
dig-12,Leone,2010-03-01,4.19
dig-13,Nicoletti,2010-03-01,16.06
dig-14,Ogliastro (Don Sturzo),2010-03-01,101.46
dig-15,Olivo,2010-03-01,7.32
dig-17,Piana Degli Albanesi,2010-03-01,24.64
dig-18,Poma,2010-03-01,65.31
dig-19,Pozzillo,2010-03-01,89.61
dig-20,Prizzi,2010-03-01,8.36
dig-22,Rosamarina,2010-03-01,98.09
dig-23,Rubino,2010-03-01,11.44
dig-24,San Giovanni,2010-03-01,15.94
dig-25,Santa Rosalia,2010-03-01,20.09
dig-26,Scanzano,2010-03-01,8.67
dig-28,Trinità,2010-03-01,9.41
dig-01,Àncipa,2010-02-01,8.82
dig-02,Arancio,2010-02-01,27.03
dig-30,Biviere,2010-02-01,1.60
dig-03,Castello,2010-02-01,21.14
dig-04,Cimia,2010-02-01,7.42
dig-05,Comunelli,2010-02-01,1.25
dig-06,Disueri,2010-02-01,4.64
dig-07,Fanaco,2010-02-01,19.58
dig-09,Garcia (M. Francese),2010-02-01,63.76
dig-10,Gorgo Lago,2010-02-01,0.78
dig-12,Leone,2010-02-01,4.19
dig-13,Nicoletti,2010-02-01,16.42
dig-14,Ogliastro (Don Sturzo),2010-02-01,89.82
dig-15,Olivo,2010-02-01,6.37
dig-17,Piana Degli Albanesi,2010-02-01,28.87
dig-18,Poma,2010-02-01,68.83
dig-19,Pozzillo,2010-02-01,76.30
dig-20,Prizzi,2010-02-01,8.36
dig-22,Rosamarina,2010-02-01,102.56
dig-23,Rubino,2010-02-01,11.56
dig-24,San Giovanni,2010-02-01,16.04
dig-25,Santa Rosalia,2010-02-01,20.13
dig-26,Scanzano,2010-02-01,9.78
dig-28,Trinità,2010-02-01,10.83
dig-01,Àncipa,2010-01-01,8.97
dig-02,Arancio,2010-01-01,27.04
dig-30,Biviere,2010-01-01,1.60
dig-03,Castello,2010-01-01,18.86
dig-04,Cimia,2010-01-01,8.10
dig-05,Comunelli,2010-01-01,0.00
dig-06,Disueri,2010-01-01,4.40
dig-07,Fanaco,2010-01-01,18.57
dig-09,Garcia (M. Francese),2010-01-01,66.83
dig-10,Gorgo Lago,2010-01-01,0.76
dig-12,Leone,2010-01-01,3.88
dig-13,Nicoletti,2010-01-01,17.06
dig-14,Ogliastro (Don Sturzo),2010-01-01,80.31
dig-15,Olivo,2010-01-01,5.55
dig-17,Piana Degli Albanesi,2010-01-01,25.43
dig-18,Poma,2010-01-01,69.05
dig-19,Pozzillo,2010-01-01,59.26
dig-20,Prizzi,2010-01-01,8.36
dig-22,Rosamarina,2010-01-01,83.64
dig-23,Rubino,2010-01-01,11.50
dig-24,San Giovanni,2010-01-01,14.13
dig-25,Santa Rosalia,2010-01-01,17.34
dig-26,Scanzano,2010-01-01,8.43
dig-28,Trinità,2010-01-01,10.30
dig-01,Àncipa,2009-12-01,8.55
dig-02,Arancio,2009-12-01,23.63
dig-03,Castello,2009-12-01,15.91
dig-04,Cimia,2009-12-01,8.02
dig-05,Comunelli,2009-12-01,0.00
dig-06,Disueri,2009-12-01,3.80
dig-07,Fanaco,2009-12-01,17.04
dig-09,Garcia (M. Francese),2009-12-01,58.59
dig-10,Gorgo Lago,2009-12-01,0.78
dig-12,Leone,2009-12-01,3.49
dig-13,Nicoletti,2009-12-01,15.10
dig-14,Ogliastro (Don Sturzo),2009-12-01,80.76
dig-15,Olivo,2009-12-01,5.48
dig-17,Piana Degli Albanesi,2009-12-01,24.11
dig-18,Poma,2009-12-01,67.64
dig-19,Pozzillo,2009-12-01,59.74
dig-20,Prizzi,2009-12-01,7.17
dig-22,Rosamarina,2009-12-01,76.24
dig-23,Rubino,2009-12-01,9.96
dig-24,San Giovanni,2009-12-01,13.85
dig-25,Santa Rosalia,2009-12-01,17.16
dig-26,Scanzano,2009-12-01,9.18
dig-28,Trinità,2009-12-01,10.49
dig-01,Àncipa,2009-11-01,8.96
dig-02,Arancio,2009-11-01,22.63
dig-03,Castello,2009-11-01,14.71
dig-04,Cimia,2009-11-01,7.10
dig-05,Comunelli,2009-11-01,0.46
dig-06,Disueri,2009-11-01,4.50
dig-07,Fanaco,2009-11-01,16.45
dig-09,Garcia (M. Francese),2009-11-01,56.54
dig-10,Gorgo Lago,2009-11-01,0.81
dig-12,Leone,2009-11-01,3.86
dig-13,Nicoletti,2009-11-01,15.27
dig-14,Ogliastro (Don Sturzo),2009-11-01,81.87
dig-15,Olivo,2009-11-01,5.47
dig-17,Piana Degli Albanesi,2009-11-01,24.73
dig-18,Poma,2009-11-01,65.84
dig-19,Pozzillo,2009-11-01,56.53
dig-20,Prizzi,2009-11-01,7.83
dig-22,Rosamarina,2009-11-01,75.24
dig-23,Rubino,2009-11-01,9.68
dig-24,San Giovanni,2009-11-01,13.52
dig-25,Santa Rosalia,2009-11-01,17.27
dig-26,Scanzano,2009-11-01,9.38
dig-28,Trinità,2009-11-01,8.89
dig-01,Àncipa,2009-10-01,4.97
dig-02,Arancio,2009-10-01,20.53
dig-03,Castello,2009-10-01,11.91
dig-04,Cimia,2009-10-01,6.00
dig-05,Comunelli,2009-10-01,0.43
dig-06,Disueri,2009-10-01,4.60
dig-07,Fanaco,2009-10-01,14.03
dig-09,Garcia (M. Francese),2009-10-01,51.15
dig-10,Gorgo Lago,2009-10-01,0.78
dig-12,Leone,2009-10-01,3.79
dig-13,Nicoletti,2009-10-01,15.16
dig-14,Ogliastro (Don Sturzo),2009-10-01,80.09
dig-15,Olivo,2009-10-01,5.50
dig-17,Piana Degli Albanesi,2009-10-01,20.10
dig-18,Poma,2009-10-01,50.97
dig-19,Pozzillo,2009-10-01,44.25
dig-20,Prizzi,2009-10-01,7.07
dig-22,Rosamarina,2009-10-01,66.34
dig-23,Rubino,2009-10-01,7.87
dig-24,San Giovanni,2009-10-01,12.53
dig-25,Santa Rosalia,2009-10-01,17.77
dig-26,Scanzano,2009-10-01,6.85
dig-28,Trinità,2009-10-01,8.94
dig-01,Àncipa,2009-09-01,6.29
dig-02,Arancio,2009-09-01,20.45
dig-03,Castello,2009-09-01,12.37
dig-04,Cimia,2009-09-01,6.70
dig-05,Comunelli,2009-09-01,0.30
dig-06,Disueri,2009-09-01,2.88
dig-07,Fanaco,2009-09-01,15.10
dig-09,Garcia (M. Francese),2009-09-01,53.42
dig-10,Gorgo Lago,2009-09-01,0.82
dig-12,Leone,2009-09-01,3.75
dig-13,Nicoletti,2009-09-01,15.12
dig-14,Ogliastro (Don Sturzo),2009-09-01,82.03
dig-15,Olivo,2009-09-01,5.46
dig-17,Piana Degli Albanesi,2009-09-01,17.47
dig-18,Poma,2009-09-01,51.49
dig-19,Pozzillo,2009-09-01,52.00
dig-20,Prizzi,2009-09-01,7.17
dig-22,Rosamarina,2009-09-01,66.66
dig-23,Rubino,2009-09-01,7.42
dig-24,San Giovanni,2009-09-01,12.38
dig-25,Santa Rosalia,2009-09-01,18.48
dig-26,Scanzano,2009-09-01,7.47
dig-28,Trinità,2009-09-01,7.75
dig-01,Àncipa,2009-08-01,8.38
dig-02,Arancio,2009-08-01,21.90
dig-03,Castello,2009-08-01,15.48
dig-04,Cimia,2009-08-01,8.05
dig-05,Comunelli,2009-08-01,1.75
dig-06,Disueri,2009-08-01,4.10
dig-07,Fanaco,2009-08-01,16.62
dig-09,Garcia (M. Francese),2009-08-01,60.35
dig-10,Gorgo Lago,2009-08-01,0.99
dig-12,Leone,2009-08-01,3.86
dig-13,Nicoletti,2009-08-01,15.61
dig-14,Ogliastro (Don Sturzo),2009-08-01,91.80
dig-15,Olivo,2009-08-01,6.07
dig-17,Piana Degli Albanesi,2009-08-01,18.60
dig-18,Poma,2009-08-01,57.51
dig-19,Pozzillo,2009-08-01,73.10
dig-20,Prizzi,2009-08-01,7.89
dig-22,Rosamarina,2009-08-01,73.11
dig-23,Rubino,2009-08-01,9.14
dig-24,San Giovanni,2009-08-01,13.42
dig-25,Santa Rosalia,2009-08-01,19.63
